reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
11,30,7,45,3,6,l,4.131160000004456,None,6,3,45,0,289.73948866699357,,289.72555341699626,289.73948866699357,290.715536417003,290.715536417003,290.7569622919982,294.8484739169944,l,4.131160000004456,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,46,4,6,t,2.4326729589956813,None,6,4,46,1,294.8633842919953,,294.853834249996,294.8633842919953,295.8516230840032,295.8516230840032,295.86002829199424,298.2881224169978,t,2.4326729589956813,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,47,5,6,t,2.3717729170020903,None,6,5,47,6,298.2965062089934,,298.2917136670003,298.2965062089934,299.29038620900246,299.29038620900246,299.29038620900246,301.6645135419967,t,2.3717729170020903,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,48,6,6,t,1.0401491669908864,None,6,6,48,2,301.6816284170054,,301.6714526249998,301.6816284170054,302.66191983400495,302.66191983400495,302.68244516699633,303.7096077919996,t,1.0401491669908864,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,49,0,7,l,0.8618309580051573,None,7,0,49,0,303.7195513750048,,303.71330124999804,303.7195513750048,304.7072294999962,304.7072294999962,304.7139393749967,305.57657645900326,l,0.8618309580051573,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,50,1,7,t,4.040035042009549,None,7,1,50,5,305.59160337499634,,305.58273100000224,305.59160337499634,306.5846243749984,306.5846243749984,306.5846243749984,310.6330206249986,t,4.040035042009549,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,51,2,7,l,3.6739806670084363,None,7,2,51,3,310.64354287499737,,310.63671933399746,310.64354287499737,311.63024812500225,311.63024812500225,311.63024812500225,315.31079666699225,l,3.6739806670084363,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,52,3,7,l,4.171394832999795,None,7,3,52,1,315.32396233400505,,315.3158817920048,315.32396233400505,316.30746637500124,316.30746637500124,316.31302820899873,320.4934110000031,l,4.171394832999795,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,53,4,7,t,3.176778208988253,None,7,4,53,6,320.5105132919998,,320.4997727500013,320.5105132919998,321.4901207090006,321.4901207090006,321.5066607089975,324.673541458993,t,3.176778208988253,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,54,5,7,l,3.7540524159994675,None,7,5,54,2,324.69257137499517,,324.67841883399524,324.69257137499517,325.6652909590048,325.6652909590048,325.69657683400146,329.42425383400405,l,3.7540524159994675,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,55,6,7,t,2.6385877080028877,None,7,6,55,4,329.4338216250035,,329.4279106250033,329.4338216250035,330.436384583998,330.436384583998,330.436384583998,333.08748537499923,t,2.6385877080028877,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,56,0,8,l,2.4066942089993972,None,8,0,56,2,333.10230866700294,,333.0941437500005,333.10230866700294,334.0931758749939,334.0931758749939,334.0986452920042,336.506830792001,l,2.4066942089993972,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,57,1,8,t,2.3668756670085713,None,8,1,57,5,336.52521670899296,,336.5090598749957,336.52521670899296,337.49593058400205,337.49593058400205,337.52746212499915,339.8694875420042,t,2.3668756670085713,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,58,2,8,l,2.3540284580085427,None,8,2,58,0,339.8827487919916,,339.87598816699756,339.8827487919916,340.86380516699865,340.86380516699865,340.88172145899443,343.2253515420016,l,2.3540284580085427,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,59,3,8,t,2.8440302499948302,None,8,3,59,3,343.23767287499504,,343.2314010419941,343.23767287499504,344.22554229199886,344.22554229199886,344.2317089999997,347.081547875001,t,2.8440302499948302,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,60,4,8,l,3.9699009169999044,None,8,4,60,1,347.09312437499466,,347.0858410420042,347.09312437499466,348.07638058399607,348.07638058399607,348.09109233399795,352.06423554199864,l,3.9699009169999044,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,61,5,8,t,5.15476312499959,None,8,5,61,6,352.08074166699953,,352.0721086249978,352.08074166699953,353.06260266699246,353.06260266699246,353.0816625419975,358.2255875419942,t,5.15476312499959,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,62,6,8,t,3.0788911250128876,None,8,6,62,4,358.23937787499744,,358.23128449999786,358.23937787499744,359.23405237500265,359.23405237500265,359.23405237500265,362.31865858400124,t,3.0788911250128876,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,63,0,9,t,2.593479584000306,None,9,0,63,3,362.333795833998,,362.32619862499996,362.333795833998,363.31035904199234,363.31035904199234,363.32888820899825,365.9108301669912,t,2.593479584000306,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,64,1,9,t,2.663703834012267,None,9,1,64,6,365.9272696669941,,365.9173243749974,365.9272696669941,366.91007812500175,366.91007812500175,366.9143369999947,369.5754183340032,t,2.663703834012267,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,65,2,9,t,2.5698956250125775,None,9,2,65,4,369.5912472499913,,369.58205612500024,369.5912472499913,370.57282358399243,370.57282358399243,370.60879983399354,373.1497107920004,t,2.5698956250125775,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,66,3,9,l,3.103998999999021,None,9,3,66,1,373.15905983399716,,373.1535824169987,373.15905983399716,374.17597133399977,374.17597133399977,374.17597133399977,377.28787004199694,l,3.103998999999021,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,67,4,9,t,2.825909125007456,None,9,4,67,5,377.3044960840052,,377.29401124999276,377.3044960840052,378.2835294999968,378.2835294999968,378.31567599999835,381.118716166995,t,2.825909125007456,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,68,5,9,l,2.3861495419987477,None,9,5,68,0,381.1337413750007,,381.1260007919918,381.1337413750007,382.11417179199634,382.11417179199634,382.1313642919995,384.5124079170055,l,2.3861495419987477,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,69,6,9,l,2.7528206660063006,None,9,6,69,2,384.5394302499917,,384.5178278749954,384.5394302499917,385.5073273750022,385.5073273750022,385.529624584,388.27330158399127,l,2.7528206660063006,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,70,0,10,t,4.3351954170066165,None,10,0,70,5,388.28416466699855,,388.27528312499635,388.28416466699855,389.266397333995,389.266397333995,389.30115254200064,393.60876487499627,t,4.3351954170066165,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,71,1,10,l,8.815935749997152,None,10,1,71,0,393.6211735419929,,393.61399333400186,393.6211735419929,394.5989631669945,394.5989631669945,394.63104325000313,403.4313310419966,l,8.815935749997152,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,72,2,10,t,3.9916513329953887,None,10,2,72,4,403.4456045840052,,403.4352999590046,403.4456045840052,404.4346152090002,404.4346152090002,404.445321459003,408.4320999170013,t,3.9916513329953887,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,73,3,10,t,5.375118166994071,None,10,3,73,6,408.4449779169954,,408.4356805839925,408.4449779169954,409.4261434170039,409.4261434170039,409.45894512499217,414.80978658399545,t,5.375118166994071,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,74,4,10,l,4.140188457997283,None,10,4,74,1,414.82457683399844,,414.8153661249962,414.82457683399844,415.8142682500038,415.8142682500038,415.8142682500038,419.95800308400067,l,4.140188457997283,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,75,5,10,l,4.680771832994651,None,10,5,75,2,419.9777011249971,,419.9671110000054,419.9777011249971,420.95580087500275,420.95580087500275,420.97289533399453,425.64477933400485,l,4.680771832994651,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,76,6,10,t,3.5626717080012895,None,10,6,76,3,425.66241270900355,,425.650004916999,425.66241270900355,426.64135654199345,426.64135654199345,426.65538012499746,430.20974574999127,t,3.5626717080012895,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,77,0,11,t,3.1804641669878038,None,11,0,77,4,430.2221210419957,,430.21185508399503,430.2221210419957,431.2078527919948,431.2078527919948,431.2130387920042,434.39383629200165,t,3.1804641669878038,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,78,1,11,t,3.4149321250006324,None,11,1,78,6,434.40932087499823,,434.39906441699713,434.40932087499823,435.38723770900106,435.38723770900106,435.4093462919991,438.8082099589956,t,3.4149321250006324,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,79,2,11,l,3.6099628750089323,None,11,2,79,2,438.82326854199346,,438.8133897920052,438.82326854199346,439.8093375419994,439.8093375419994,439.81466287499643,443.4326882919995,l,3.6099628750089323,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,80,3,11,t,3.7176148330036085,None,11,3,80,5,443.45113379199756,,443.43691237499297,443.45113379199756,444.42263187500066,444.42263187500066,444.4500543750037,448.1531604589982,t,3.7176148330036085,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,81,4,11,t,4.927475707998383,None,11,4,81,3,448.1704784169997,,448.1589027919981,448.1704784169997,449.1627669589943,449.1627669589943,449.1627669589943,454.1121857919934,t,4.927475707998383,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,82,5,11,l,4.204800500010606,None,11,5,82,0,454.1295175419946,,454.11844929200015,454.1295175419946,455.10624716700113,455.10624716700113,455.12591462499404,459.31601424999826,l,4.204800500010606,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,83,6,11,l,2.3387177499971585,None,11,6,83,1,459.331140084003,,459.32266304199584,459.331140084003,460.3098365839978,460.3098365839978,460.33360529199126,462.65748062499915,l,2.3387177499971585,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,84,0,12,t,4.1309302910085535,None,12,0,84,6,462.67273537500296,,462.6655827499926,462.67273537500296,463.6510868750047,463.6510868750047,463.6725252089964,467.79371554199315,t,4.1309302910085535,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,85,1,12,l,5.936110582988476,None,12,1,85,2,467.8119902089966,,467.8003805420012,467.8119902089966,468.7973149169993,468.7973149169993,468.80383237499336,474.7373377920012,l,5.936110582988476,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
